,title,url,thumbnail,time
141,【Genshin Impact / 原神】はじめまして、原神＃２【よなが/#新人Vtuber】,https://youtube.com/watch?v=H8_Pa8ZrjVU,https://i.ytimg.com/vi/H8_Pa8ZrjVU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASfoBKeyB0YQCnQaCU4y0i_IEUBA,4:41:53
142,【Life is Strange / Part.1】選択肢を好きに選べたとして【よなが/#新人Vtube】,https://youtube.com/watch?v=qtlUFMDS4Mk&t=1s,https://i.ytimg.com/vi/qtlUFMDS4Mk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLsjWEAVqbbU_vpx81uhFBQUIExw,3:28:53
143,【Genshin Impact / 原神】はじめまして、原神【よなが/#新人Vtuber】,https://youtube.com/watch?v=lI3TjaLiNw0,https://i.ytimg.com/vi/lI3TjaLiNw0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4nTDM-L9OAUZiVGmHkc2b3hWEtg,2:45:42
144,【ポケモンユナイト/ソロラン】今日で！いよいよ！マスターに！【よなが/#新人Vtuber】,https://youtube.com/watch?v=deJKpyPan_c,https://i.ytimg.com/vi/deJKpyPan_c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEhqPLWS7474r2KY9BVM9j4MvHaA,3:33:37
145,【ポケモンユナイト/ソロラン→参加型！】少しは上達してきたかな……！エキスパ編！【よなが/#新人Vtuber】,https://youtube.com/watch?v=Ngw7z35AQpg,https://i.ytimg.com/vi/Ngw7z35AQpg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB62sqSvx8hBfhmOYJxZm-t0zvxnw,3:42:56
146,【DbD/初心者キラー】今日から始める全滅修行【よなが/#新人Vtuber】,https://youtube.com/watch?v=t0nzD0R-2ZY,https://i.ytimg.com/vi/t0nzD0R-2ZY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQE7km2zEIWJ7UTa7BNol5-6uhlA,2:36:48
147,【雑談 / FREE CHAT】zatsudan.jp【よなが/#新人Vtuber】,https://youtube.com/watch?v=fUbYdPcXJiE,https://i.ytimg.com/vi/fUbYdPcXJiE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKerRId1AwoWpI2mznOzs6flhESw,2:07:48
148,【#CampingSimulator】今日はのんびり、ソロキャンプ【よなが/ #新人Vtuber 】,https://youtube.com/watch?v=TdJHIo-m4pU,https://i.ytimg.com/vi/TdJHIo-m4pU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxZyeahDJeAuTF1rXLsPb2vaKJuQ,1:13:09
149,【ポケモンユナイト/参加型】男の子だからマスターを目指してみます。【よなが/#新人Vtuber】,https://youtube.com/watch?v=9ei8SMLel1Q,https://i.ytimg.com/vi/9ei8SMLel1Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpfVEFYu3xW__xJ400zAq5s-nZ2g,8:07:09
150,【モンハンライズ/参加型】本日は夜通し狩りというわけです。【よなが/#新人Vtuber】,https://youtube.com/watch?v=OGPZ-npBgx8,https://i.ytimg.com/vi/OGPZ-npBgx8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuhY0Xke1MefLNy-ByW20yLn5t9A,4:56:24
151,【雑談 / FREE CHAT】もくよヴぃ～【よなが/#新人Vtuber】,https://youtube.com/watch?v=oPPmg6mG9yc,https://i.ytimg.com/vi/oPPmg6mG9yc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9xgSll-6nTSSxn8zgZswny3AMRQ,2:44:39
152,【ポケモンユナイト/参加型】マジシャン見習い！【よなが/#新人Vtuber】,https://youtube.com/watch?v=9xTO2mV3MFE,https://i.ytimg.com/vi/9xTO2mV3MFE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCl7Tlhipkvlk_8rt46EgrsT91uwA,3:03:30
153,【DbD】「BP……、20倍……！！」【よなが/#新人Vtuber】,https://youtube.com/watch?v=QjFKaPa7SRk,https://i.ytimg.com/vi/QjFKaPa7SRk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKCmq-1RCpeFCIKYZsZ-J_Z-RBKQ,2:46:55
154,【ポケモンユナイト】軽い気持ちでマスターを目指してみる【よなが/#新人Vtuber】,https://youtube.com/watch?v=3ScCZZ7ir6o,https://i.ytimg.com/vi/3ScCZZ7ir6o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNYDp89lfSrWn_JV0lE6dMqNb4qQ,8:42:58
155,【Minecraft】歪んだ板材が欲しいのだ＃２【よなが/#新人Vtuber】,https://youtube.com/watch?v=oTZrpY5YKxc,https://i.ytimg.com/vi/oTZrpY5YKxc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlcRE4iDyrUdUWeaUvpLY5zqEH7w,4:28:04
156,【APEX/参加型】むつかしくなったとききました【よなが/#新人Vtuber】,https://youtube.com/watch?v=uOJy8W9GkvU,https://i.ytimg.com/vi/uOJy8W9GkvU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOdlD52TtHXsWkWdAAMO6aS8W3Ng,7:02:33
157,【HER STORY】実写推理ゲーム、今宵の名探偵は僕です。【よなが/#新人Vtuber】,https://youtube.com/watch?v=L2J00j4g7nU,https://i.ytimg.com/vi/L2J00j4g7nU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPdfsZivml9w7ceB0LXgtcs7jf4w,3:21:44
158,【Minecraft】歪んだ板材が欲しいのだ【よなが/#新人Vtuber】,https://youtube.com/watch?v=nKYfVKPqIi0,https://i.ytimg.com/vi/nKYfVKPqIi0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAet3_3vP8MmWrwMj1pXN-uoXtrHA,2:05:48
159,【雑談 / FREE CHAT】のんびりお話ししたいなって【よなが/#新人Vtuber】,https://youtube.com/watch?v=9rp4pKrn63I,https://i.ytimg.com/vi/9rp4pKrn63I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZL3qOu9Y67u9cZm4UMnKglBps1A,1:51:32
160,【ポケモンユナイト/参加型】お久しぶりのポケユナ！【よなが/#新人Vtuber】,https://youtube.com/watch?v=Vp37AiGpIzs,https://i.ytimg.com/vi/Vp37AiGpIzs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8Wqc7KZZLKjpAPIJwLImWGwKsLA,5:43:56
161,【DbD】たまーーーーーに【よなが/#新人Vtuber】,https://youtube.com/watch?v=C8G4dq9iZs8,https://i.ytimg.com/vi/C8G4dq9iZs8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_G4Jrboe1_6pj_bbSYukzCRZDvA,4:54:06
162,【Overwatch/参加型】女医マーシースキンが欲しい！【よなが/#新人Vtuber】,https://youtube.com/watch?v=2u8G8iLRplY,https://i.ytimg.com/vi/2u8G8iLRplY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGtGjR7GwYQ873EumsJdSqR0IAKA,2:35:12
163,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#9【よなが/#新人Vtuber】,https://youtube.com/watch?v=Pzlsh2Dq64U,https://i.ytimg.com/vi/Pzlsh2Dq64U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEugG5HTHTmvlPkUfzSbqaMO2qdw,4:41:17
164,【シャニマス＃１９】はじめまして、緋田さん【よなが/#新人Vtuber】,https://youtube.com/watch?v=nDbhmnx85Do,https://i.ytimg.com/vi/nDbhmnx85Do/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDn4vhCO6gNvtRvz1fdJ_y05cAUsg,4:12:30
165,【雀魂/参加型】お久しぶりのそれロン麻雀【よなが/#新人Vtuber】,https://youtube.com/watch?v=Y1Pq8l9TzKk,https://i.ytimg.com/vi/Y1Pq8l9TzKk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBI7fu7Lt80T08ZBJJhrhn_KKNiOw,3:24:39
166,【雑談 / FREE CHAT】おはなしの時間【よなが/#新人Vtuber】,https://youtube.com/watch?v=IsvmXH-rung,https://i.ytimg.com/vi/IsvmXH-rung/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKLYcFDZ-548inwkPs-A6eUfSMig,2:13:04
167,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#8【よなが/#新人Vtuber】,https://youtube.com/watch?v=JPNDPRkuAz0,https://i.ytimg.com/vi/JPNDPRkuAz0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPvCVx7gxSxt3BHlLq6yp36dAHxw,11:11:46
168,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#7【よなが/#新人Vtuber】,https://youtube.com/watch?v=C4V6v7QX1TQ,https://i.ytimg.com/vi/C4V6v7QX1TQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIwpZbhUniSLHNtYlwJ_uXY7qFnA,4:13:15
169,【Minecraft】多分お家を作るぞい【よなが/#新人Vtuber】,https://youtube.com/watch?v=L1quEX63b2I,https://i.ytimg.com/vi/L1quEX63b2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAfLttiZX7V8xWd7QHcE2NMsRV89A,6:02:54
170,【雑談】よる【よなが/#新人Vtuber】,https://youtube.com/watch?v=1MaYgWXc52E,https://i.ytimg.com/vi/1MaYgWXc52E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCd2GikXqCkW9rn00rhV44jSpZHIQ,1:59:09
171,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#6【よなが/#新人Vtuber】,https://youtube.com/watch?v=gR9GVMH2ayY,https://i.ytimg.com/vi/gR9GVMH2ayY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkxY0J7-bB4r7igW7lN4IAE3DZxQ,3:30:12
172,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#5【よなが/#新人Vtuber】,https://youtube.com/watch?v=jBGM-lVQF8w,https://i.ytimg.com/vi/jBGM-lVQF8w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCK0eO8fxHfR0o2QPue0nZeI8mzNA,5:33:00
173,【Visage/ホラー＃３】そろそろ帰りたい【よなが/#新人Vtuber】,https://youtube.com/watch?v=hN-OBCAl0bM,https://i.ytimg.com/vi/hN-OBCAl0bM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVI7mZkIc80E6q3flNim0reUrRPw,3:14:14
174,【雑談】朝だよ～【よなが/#新人Vtuber】,https://youtube.com/watch?v=Emh9bwrlcCE,https://i.ytimg.com/vi/Emh9bwrlcCE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRWJCO-5f4D4d1R_5J0i6qQSJQLw,1:49:40
175,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#４【よなが/#新人Vtuber】,https://youtube.com/watch?v=KwB5uMw_3LI,https://i.ytimg.com/vi/KwB5uMw_3LI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSKiivlI5HgZ3T7LFQd8LKqME9Kw,4:41:25
176,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#３【よなが/#新人Vtuber】,https://youtube.com/watch?v=OJjrjNjMrKc,https://i.ytimg.com/vi/OJjrjNjMrKc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrl8uc39IW7iz8RSdBknVJjCmqqg,3:25:38
177,【APEX/コラボ】とつげきなのだ【よなが/#新人Vtuber】,https://youtube.com/watch?v=UOVS1MZ4l18,https://i.ytimg.com/vi/UOVS1MZ4l18/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjEl9uBNehA9Ute0aRxPp8yeONjw,2:58:14
178,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！#２【よなが/#新人Vtuber】,https://youtube.com/watch?v=3-08otds6PQ,https://i.ytimg.com/vi/3-08otds6PQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAftBm5XR03rcqWd3BAWdT87t5NQw,10:50:23
179,【シャニマス＃１８】はじめてのノクチル！はじめての樋口さん！【よなが/#新人Vtuber】,https://youtube.com/watch?v=v10OSD3sruA,https://i.ytimg.com/vi/v10OSD3sruA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmv0ssVSlmQeeJy8PSP6_ym7PDuQ,4:07:43
180,【ダークソウル2/DARK SOULS II】今日から始めるダークソウル2！【よなが/#新人Vtuber】,https://youtube.com/watch?v=tho-ffIBlMk,https://i.ytimg.com/vi/tho-ffIBlMk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAJnegugjGL3hdxtv9xo4WvBu89w,1:56:17
181,【Lobotomy Corporation＃最終回】嗚呼、我らがロボトミーコーポレーション！【よなが/#新人Vtuber】,https://youtube.com/watch?v=L1vQLtP7KLQ,https://i.ytimg.com/vi/L1vQLtP7KLQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7KzIFPx56ZbjQVOCnRpeeaZD5wQ,1:49:56
182,"【Lobotomy Corporation＃２０】帰ってきた新劇場版・Face the Fear, Build the Future.愛と涙の49日目最終回【よなが/#新人Vtuber】",https://youtube.com/watch?v=qrXk_817438,https://i.ytimg.com/vi/qrXk_817438/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5NZ-9B8q0shKdxJkWnHJc6eyCpw,5:14:39
183,【#Overwatch/参加型】カバーカバーカバーカバーカバー！！！！【よなが/#新人Vtuber】,https://youtube.com/watch?v=h2-3RrB8pS8,https://i.ytimg.com/vi/h2-3RrB8pS8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD23uvu-Ud7Y8-kWqtzdT9govO8Pw,3:20:29
184,【雑談】今週～GWは何をしようか【よなが/#新人Vtuber】,https://youtube.com/watch?v=KedjCngDDkw,https://i.ytimg.com/vi/KedjCngDDkw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAK0JfnxdUF531MHicwsdRqCCrE-A,2:10:57
185,"【Lobotomy Corporation＃１９】新劇場版・Face the Fear, Build the Future.【よなが/#新人Vtuber】",https://youtube.com/watch?v=HsDpUF2OQyc,https://i.ytimg.com/vi/HsDpUF2OQyc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAk7_zIcrWR_JCnw02F9fjgywJZ1w,5:32:42
186,【Vampire Survivors】30分生き残れ？【よなが/#新人Vtuber】,https://youtube.com/watch?v=r32RlTFmNF0,https://i.ytimg.com/vi/r32RlTFmNF0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFZSZqoITpfU34UiXI0Uhc0m_FEg,4:11:48
187,"【Lobotomy Corporation＃１８】Face the Fear, Build the Future.【よなが/#新人Vtuber】",https://youtube.com/watch?v=a9OT8zVKL5g,https://i.ytimg.com/vi/a9OT8zVKL5g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCV7pYhCC-7F8bauDZj3Vc9fDZxNw,6:07:19
188,【雑談】もっと夜が長ければいいのに【よなが/#新人Vtuber】,https://youtube.com/watch?v=pHw-8onixMA,https://i.ytimg.com/vi/pHw-8onixMA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0LKabeaC-qbtfWtg5Db2oM8_MrQ,1:45:29
189,【Lobotomy Corporation＃１７】お勉強ロボトミー【よなが/#新人Vtuber】,https://youtube.com/watch?v=pHOUuc3TSDI,https://i.ytimg.com/vi/pHOUuc3TSDI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5pwMVzIe4cmF2gv7hpLxrDcMD2Q,2:05:11
190,【ARK】秘密基地に集めれない【Vtuber/よなが】,https://youtube.com/watch?v=cURzZviDP_I,https://i.ytimg.com/vi/cURzZviDP_I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAX0pw54123smRUBOotRgQOo4aVqQ,9:05:49
191,【ARK→ゴッフィー→参加型】秘密基地に集まって【Vtuber/よなが】,https://youtube.com/watch?v=zGo82hZ-kSs,https://i.ytimg.com/vi/zGo82hZ-kSs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoFqu0vPFf8Mh-Cv5Ut5jsnsBPDQ,9:08:41
192,【Lobotomy Corporation＃１６】夜の帳【よなが/#新人Vtuber】,https://youtube.com/watch?v=nGRwIEeht44,https://i.ytimg.com/vi/nGRwIEeht44/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6ZRB1LEET2t7UEzlsp_jcfgtPLQ,4:36:53
193,【God Field/カードゲーム？】ごっふぃー【よなが/#新人Vtuber】,https://youtube.com/watch?v=qg2h_IZE9pg,https://i.ytimg.com/vi/qg2h_IZE9pg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBN3ehwVcAQbNyX4DeRRNILScgjGg,1:37:37
194,【雑談】お話ししよう。【よなが/#新人Vtuber】,https://youtube.com/watch?v=JvK_dBOpfrU&t=30s,https://i.ytimg.com/vi/JvK_dBOpfrU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6wTkXfPABz1VVgLcHiHPrLhDQYw,2:11:21
195,【Lobotomy Corporation＃１５】明日に立ち向かう力を君に【よなが/#新人Vtuber】,https://youtube.com/watch?v=VBwu7EoXMxI,https://i.ytimg.com/vi/VBwu7EoXMxI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEgmFJ3-rtrdKqIzhorDWZ_TyDFA,2:02:03
196,【 # Minecraft 】Re:ここから始まるマインクラフト【よなが/#新人Vtuber】,https://youtube.com/watch?v=ExI5h8auvPY&t=1909s,https://i.ytimg.com/vi/ExI5h8auvPY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFNqQ0Jvs6SEFBFl2hz5xbzpPqcA,2:51:13
197,【シャニマス＃１７】はじめてのSHHis！ 七草さーん？【よなが/#新人Vtuber】,https://youtube.com/watch?v=EkWZAqkfSd0,https://i.ytimg.com/vi/EkWZAqkfSd0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPLxobcLd1JHOPBTuo-2xMpcoOYA,4:26:28
198,【雑談】夜にまったり話すだけ【よなが/#新人Vtuber】,https://youtube.com/watch?v=UJQ7gwakvbM,https://i.ytimg.com/vi/UJQ7gwakvbM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8nMfCkFEwNgU7AKw0IpMavQkSSQ,1:59:03
199,【ARK】よはくでARK、はじめての海進出【よなが/#新人Vtuber】,https://youtube.com/watch?v=mF-PP9Jw6LI,https://i.ytimg.com/vi/mF-PP9Jw6LI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0E_ceeyAqM96c9Rb6ouwFfyvEyw,3:41:52
200,【Lobotomy Corporation＃１４】証明を超えて【よなが/#新人Vtuber】,https://youtube.com/watch?v=5aSKBfy4DsM,https://i.ytimg.com/vi/5aSKBfy4DsM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLq0usbhZu4OsolebJEv8d83IceQ,4:40:10
201,【例外配達/単発ホラー】置き配で大丈夫ですか？【よなが/#新人Vtuber】,https://youtube.com/watch?v=jBUzv9mIaJg,https://i.ytimg.com/vi/jBUzv9mIaJg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCHVI1LnMbNfyCY9tDf3pEvfraQ2w,1:43:11
202,【TO THE MOON/ 朗読】叶えたい願いはありますか？【よなが/#新人Vtuber】,https://youtube.com/watch?v=cTKty_343y8,https://i.ytimg.com/vi/cTKty_343y8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGQj1xgIGpF8_J1V_ZifLwWiGksg,6:22:18
203,【Lobotomy Corporation＃１３】小さな夜の曲【よなが/#新人Vtuber】,https://youtube.com/watch?v=pLZ59smnuMg,https://i.ytimg.com/vi/pLZ59smnuMg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCagTUFGcYxtht4QAIhbfnEGPxnaQ,4:51:35
204,まんなかざつだん【よなが/#新人Vtuber】,https://youtube.com/watch?v=G0G6FAIrR8M,https://i.ytimg.com/vi/G0G6FAIrR8M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAjZYIpaDR7nJbOHjjY3R7HiQrQ5A,2:36:47
205,【歌枠 /Singing】バレンタインデーのお返しに【よなが/#新人Vtuber】,https://youtube.com/watch?v=S8Wmeujo5Zs,https://i.ytimg.com/vi/S8Wmeujo5Zs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBT-b63h2SVoArl67dqqaO4aSnPjA,1:31:45
206,【Lobotomy Corporation＃１２】地の底に響く声【よなが/#新人Vtuber】,https://youtube.com/watch?v=r2mvVixGhWY,https://i.ytimg.com/vi/r2mvVixGhWY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuoi2fqc251Vhd7ys-OrOhN2VERg,7:53:36
207,【シャニマス＃１６】ストレイLP最終章。ラストはめいちゃん！【よなが/#新人Vtuber】,https://youtube.com/watch?v=p3jbvevDg14,https://i.ytimg.com/vi/p3jbvevDg14/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1bs-YcLHdy-Z2In4zNn6eXWMM4A,3:50:18
208,ホッと一息つく雑談【よなが/#新人Vtuber】,https://youtube.com/watch?v=rTGsMe1qboQ,https://i.ytimg.com/vi/rTGsMe1qboQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQeeCQWZNNICvqIoZk1dk-Df_StA,2:26:57
209,【Lobotomy Corporation＃１１】過去は過ぎたが未来はまだ来ない【よなが/#新人Vtuber】,https://youtube.com/watch?v=mPmm17Ozs10,https://i.ytimg.com/vi/mPmm17Ozs10/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCY1p0iNvIpFTI0JW-UHaEG0W7ZnA,9:18:27
210,【シャニマス＃１５】あさひと行くLanding Point！【よなが/#新人Vtuber】,https://youtube.com/watch?v=klkuzXZZfMk,https://i.ytimg.com/vi/klkuzXZZfMk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpsM6NAAuF2xXXewARk3PW5doh8w,4:01:00
211,ちょっぴりだべる【よなが/#新人Vtuber】,https://youtube.com/watch?v=OIuY9dQ17JA,https://i.ytimg.com/vi/OIuY9dQ17JA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmpVLZtrlJS7z8X2-BpXrwYweEFw,2:39:13
212,【 #雀魂 /参加型】utu【よなが/#新人Vtuber】,https://youtube.com/watch?v=wWhGmEsk_oA,https://i.ytimg.com/vi/wWhGmEsk_oA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBf8L6XCkUi7yCcm1AN-Kg29isJmg,2:34:37
